route_link,modified_date,origin_string,destination_string
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-sheraton-seattle-hotel,2019-11-22,toulouse+petit+kitchen+and+lounge,sheraton+seattle+hotel
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-seattle-ferry-terminal,2019-11-22,toulouse+petit+kitchen+and+lounge,seattle+ferry+terminal
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-the-westin-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,the+westin+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-renaissance-seattle-hotel,2019-11-22,toulouse+petit+kitchen+and+lounge,renaissance+seattle+hotel
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-w-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,w+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-doubletree-by-hilton-hotel-seattle-airport,2019-11-22,toulouse+petit+kitchen+and+lounge,doubletree+by+hilton+hotel+seattle+airport
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-crowne-plaza-seattle-downtown,2019-11-22,toulouse+petit+kitchen+and+lounge,crowne+plaza+seattle+downtown
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-motif-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,motif+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-seattle-marriott-waterfront,2019-11-22,toulouse+petit+kitchen+and+lounge,seattle+marriott+waterfront
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-hilton-seattle-airport-and-conference-center,2019-11-22,toulouse+petit+kitchen+and+lounge,hilton+seattle+airport+and+conference+center
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-grand-hyatt-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,grand+hyatt+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-four-points-by-sheraton-downtown-seattle-center,2019-11-22,toulouse+petit+kitchen+and+lounge,four+points+by+sheraton+downtown+seattle+center
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-four-seasons-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,four+seasons+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-loews-hotel-1000-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,loews+hotel+1000+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-seattle-center-station---seattle-center-monorail,2019-11-22,toulouse+petit+kitchen+and+lounge,seattle+center+station+++seattle+center+monorail
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-the-arctic-club-seattle---a-doubletree-by-hilton-hotel,2019-11-22,toulouse+petit+kitchen+and+lounge,the+arctic+club+seattle+++a+doubletree+by+hilton+hotel
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-seattle-airport-marriott,2019-11-22,toulouse+petit+kitchen+and+lounge,seattle+airport+marriott
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-warwick-seattle-hotel,2019-11-22,toulouse+petit+kitchen+and+lounge,warwick+seattle+hotel
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-kimpton-hotel-monaco-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,kimpton+hotel+monaco+seattle
https://www.lyft.com/rider/routes/toulouse-petit-kitchen-and-lounge-to-pan-pacific-seattle,2019-11-22,toulouse+petit+kitchen+and+lounge,pan+pacific+seattle
https://www.lyft.com/rider/routes/local-360-to-seattle-art-museum,2019-11-22,local+360,seattle+art+museum
https://www.lyft.com/rider/routes/local-360-to-seattle-center,2019-11-22,local+360,seattle+center
https://www.lyft.com/rider/routes/local-360-to-seattle-public-library,2019-11-22,local+360,seattle+public+library
https://www.lyft.com/rider/routes/local-360-to-sheraton-seattle-hotel,2019-11-22,local+360,sheraton+seattle+hotel
https://www.lyft.com/rider/routes/local-360-to-seattle-ferry-terminal,2019-11-22,local+360,seattle+ferry+terminal
https://www.lyft.com/rider/routes/local-360-to-the-westin-seattle,2019-11-22,local+360,the+westin+seattle
https://www.lyft.com/rider/routes/local-360-to-renaissance-seattle-hotel,2019-11-22,local+360,renaissance+seattle+hotel
https://www.lyft.com/rider/routes/local-360-to-w-seattle,2019-11-22,local+360,w+seattle
https://www.lyft.com/rider/routes/local-360-to-doubletree-by-hilton-hotel-seattle-airport,2019-11-22,local+360,doubletree+by+hilton+hotel+seattle+airport
https://www.lyft.com/rider/routes/local-360-to-crowne-plaza-seattle-downtown,2019-11-22,local+360,crowne+plaza+seattle+downtown
https://www.lyft.com/rider/routes/local-360-to-motif-seattle,2019-11-22,local+360,motif+seattle
https://www.lyft.com/rider/routes/local-360-to-seattle-marriott-waterfront,2019-11-22,local+360,seattle+marriott+waterfront
https://www.lyft.com/rider/routes/local-360-to-hilton-seattle-airport-and-conference-center,2019-11-22,local+360,hilton+seattle+airport+and+conference+center
https://www.lyft.com/rider/routes/local-360-to-grand-hyatt-seattle,2019-11-22,local+360,grand+hyatt+seattle
https://www.lyft.com/rider/routes/local-360-to-four-points-by-sheraton-downtown-seattle-center,2019-11-22,local+360,four+points+by+sheraton+downtown+seattle+center
https://www.lyft.com/rider/routes/local-360-to-four-seasons-seattle,2019-11-22,local+360,four+seasons+seattle
https://www.lyft.com/rider/routes/local-360-to-loews-hotel-1000-seattle,2019-11-22,local+360,loews+hotel+1000+seattle
https://www.lyft.com/rider/routes/local-360-to-seattle-center-station---seattle-center-monorail,2019-11-22,local+360,seattle+center+station+++seattle+center+monorail
https://www.lyft.com/rider/routes/local-360-to-the-arctic-club-seattle---a-doubletree-by-hilton-hotel,2019-11-22,local+360,the+arctic+club+seattle+++a+doubletree+by+hilton+hotel
https://www.lyft.com/rider/routes/local-360-to-seattle-airport-marriott,2019-11-22,local+360,seattle+airport+marriott
https://www.lyft.com/rider/routes/local-360-to-warwick-seattle-hotel,2019-11-22,local+360,warwick+seattle+hotel
https://www.lyft.com/rider/routes/local-360-to-kimpton-hotel-monaco-seattle,2019-11-22,local+360,kimpton+hotel+monaco+seattle
https://www.lyft.com/rider/routes/local-360-to-pan-pacific-seattle,2019-11-22,local+360,pan+pacific+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-art-museum,2019-11-22,starbucks+reserve+roastery,seattle+art+museum
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-center,2019-11-22,starbucks+reserve+roastery,seattle+center
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-public-library,2019-11-22,starbucks+reserve+roastery,seattle+public+library
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-sheraton-seattle-hotel,2019-11-22,starbucks+reserve+roastery,sheraton+seattle+hotel
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-ferry-terminal,2019-11-22,starbucks+reserve+roastery,seattle+ferry+terminal
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-the-westin-seattle,2019-11-22,starbucks+reserve+roastery,the+westin+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-renaissance-seattle-hotel,2019-11-22,starbucks+reserve+roastery,renaissance+seattle+hotel
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-w-seattle,2019-11-22,starbucks+reserve+roastery,w+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-doubletree-by-hilton-hotel-seattle-airport,2019-11-22,starbucks+reserve+roastery,doubletree+by+hilton+hotel+seattle+airport
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-crowne-plaza-seattle-downtown,2019-11-22,starbucks+reserve+roastery,crowne+plaza+seattle+downtown
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-motif-seattle,2019-11-22,starbucks+reserve+roastery,motif+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-marriott-waterfront,2019-11-22,starbucks+reserve+roastery,seattle+marriott+waterfront
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-hilton-seattle-airport-and-conference-center,2019-11-22,starbucks+reserve+roastery,hilton+seattle+airport+and+conference+center
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-grand-hyatt-seattle,2019-11-22,starbucks+reserve+roastery,grand+hyatt+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-four-points-by-sheraton-downtown-seattle-center,2019-11-22,starbucks+reserve+roastery,four+points+by+sheraton+downtown+seattle+center
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-four-seasons-seattle,2019-11-22,starbucks+reserve+roastery,four+seasons+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-loews-hotel-1000-seattle,2019-11-22,starbucks+reserve+roastery,loews+hotel+1000+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-center-station---seattle-center-monorail,2019-11-22,starbucks+reserve+roastery,seattle+center+station+++seattle+center+monorail
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-the-arctic-club-seattle---a-doubletree-by-hilton-hotel,2019-11-22,starbucks+reserve+roastery,the+arctic+club+seattle+++a+doubletree+by+hilton+hotel
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-seattle-airport-marriott,2019-11-22,starbucks+reserve+roastery,seattle+airport+marriott
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-warwick-seattle-hotel,2019-11-22,starbucks+reserve+roastery,warwick+seattle+hotel
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-kimpton-hotel-monaco-seattle,2019-11-22,starbucks+reserve+roastery,kimpton+hotel+monaco+seattle
https://www.lyft.com/rider/routes/starbucks-reserve-roastery-to-pan-pacific-seattle,2019-11-22,starbucks+reserve+roastery,pan+pacific+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-art-museum,2019-11-22,piroshky+piroshky,seattle+art+museum
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-center,2019-11-22,piroshky+piroshky,seattle+center
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-public-library,2019-11-22,piroshky+piroshky,seattle+public+library
https://www.lyft.com/rider/routes/piroshky-piroshky-to-sheraton-seattle-hotel,2019-11-22,piroshky+piroshky,sheraton+seattle+hotel
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-ferry-terminal,2019-11-22,piroshky+piroshky,seattle+ferry+terminal
https://www.lyft.com/rider/routes/piroshky-piroshky-to-the-westin-seattle,2019-11-22,piroshky+piroshky,the+westin+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-renaissance-seattle-hotel,2019-11-22,piroshky+piroshky,renaissance+seattle+hotel
https://www.lyft.com/rider/routes/piroshky-piroshky-to-w-seattle,2019-11-22,piroshky+piroshky,w+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-doubletree-by-hilton-hotel-seattle-airport,2019-11-22,piroshky+piroshky,doubletree+by+hilton+hotel+seattle+airport
https://www.lyft.com/rider/routes/piroshky-piroshky-to-crowne-plaza-seattle-downtown,2019-11-22,piroshky+piroshky,crowne+plaza+seattle+downtown
https://www.lyft.com/rider/routes/piroshky-piroshky-to-motif-seattle,2019-11-22,piroshky+piroshky,motif+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-marriott-waterfront,2019-11-22,piroshky+piroshky,seattle+marriott+waterfront
https://www.lyft.com/rider/routes/piroshky-piroshky-to-hilton-seattle-airport-and-conference-center,2019-11-22,piroshky+piroshky,hilton+seattle+airport+and+conference+center
https://www.lyft.com/rider/routes/piroshky-piroshky-to-grand-hyatt-seattle,2019-11-22,piroshky+piroshky,grand+hyatt+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-four-points-by-sheraton-downtown-seattle-center,2019-11-22,piroshky+piroshky,four+points+by+sheraton+downtown+seattle+center
https://www.lyft.com/rider/routes/piroshky-piroshky-to-four-seasons-seattle,2019-11-22,piroshky+piroshky,four+seasons+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-loews-hotel-1000-seattle,2019-11-22,piroshky+piroshky,loews+hotel+1000+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-center-station---seattle-center-monorail,2019-11-22,piroshky+piroshky,seattle+center+station+++seattle+center+monorail
https://www.lyft.com/rider/routes/piroshky-piroshky-to-the-arctic-club-seattle---a-doubletree-by-hilton-hotel,2019-11-22,piroshky+piroshky,the+arctic+club+seattle+++a+doubletree+by+hilton+hotel
https://www.lyft.com/rider/routes/piroshky-piroshky-to-seattle-airport-marriott,2019-11-22,piroshky+piroshky,seattle+airport+marriott
https://www.lyft.com/rider/routes/piroshky-piroshky-to-warwick-seattle-hotel,2019-11-22,piroshky+piroshky,warwick+seattle+hotel
https://www.lyft.com/rider/routes/piroshky-piroshky-to-kimpton-hotel-monaco-seattle,2019-11-22,piroshky+piroshky,kimpton+hotel+monaco+seattle
https://www.lyft.com/rider/routes/piroshky-piroshky-to-pan-pacific-seattle,2019-11-22,piroshky+piroshky,pan+pacific+seattle
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-seattle-art-museum,2019-11-22,chihuly+garden+and+glass,seattle+art+museum
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-seattle-center,2019-11-22,chihuly+garden+and+glass,seattle+center
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-seattle-public-library,2019-11-22,chihuly+garden+and+glass,seattle+public+library
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-sheraton-seattle-hotel,2019-11-22,chihuly+garden+and+glass,sheraton+seattle+hotel
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-seattle-ferry-terminal,2019-11-22,chihuly+garden+and+glass,seattle+ferry+terminal
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-the-westin-seattle,2019-11-22,chihuly+garden+and+glass,the+westin+seattle
https://www.lyft.com/rider/routes/chihuly-garden-and-glass-to-renaissance-seattle-hotel,2019-11-22,chihuly+garden+and+glass,renaissance+seattle+hotel
