ask,bid,change,contract_name,expiration,implied_volatility,last_trade,open_interest,option_type,perc_change,strike,volume
32.25,34.88,32.90,MSFT210319C00190000,"March 19, 2021","3,142",2020-08-07 10:07AM EDT,1,call,-1.72,190.00,-4.70%
29.45,30.50,29.95,MSFT210319C00195000,"March 19, 2021","5,756",2020-08-07 3:59PM EDT,1,call,-2.62,195.00,-7.91%
26.55,27.30,27.15,MSFT210319C00200000,"March 19, 2021","6,699",2020-08-10 11:30AM EDT,26,call,-3.05,200.00,-10.05%
24.05,24.35,24.55,MSFT210319C00205000,"March 19, 2021",3,2020-08-10 10:58AM EDT,16,call,-4.60,205.00,-15.89%
2.50,3.00,2.86,MSFT200925C00230000,"September 25, 2020",135,2020-08-10 10:31AM EDT,6,call,-1.10,230.00,-26.83%
2.18,3.50,2.45,MSFT200925C00232500,"September 25, 2020",11,2020-08-07 3:56PM EDT,11,call,0.00,232.50,-
1.91,2.10,2.09,MSFT200925C00235000,"September 25, 2020",60,2020-08-10 11:26AM EDT,41,call,-0.95,235.00,-31.15%
1.56,1.87,1.84,MSFT200925C00237500,"September 25, 2020",4,2020-08-10 10:45AM EDT,5,call,-0.71,237.50,-27.52%
1.46,1.52,1.57,MSFT200925C00240000,"September 25, 2020",44,2020-08-10 10:46AM EDT,34,call,-0.85,240.00,-35.86%
1.12,1.18,1.22,MSFT200925C00245000,"September 25, 2020",398,2020-08-10 11:08AM EDT,16,call,-0.62,245.00,-34.44%
2.41,2.46,2.62,MSFT200925P00180000,"September 25, 2020",312,2020-08-10 11:22AM EDT,47,put,+0.47,180.00,+23.62%
3.15,3.22,3.45,MSFT200925P00185000,"September 25, 2020",15,2020-08-10 11:08AM EDT,14,put,+0.62,185.00,+23.85%
3.60,3.76,3.90,MSFT200925P00187500,"September 25, 2020",1,2020-08-10 11:42AM EDT,30,put,+1.17,187.50,+45.17%
3.85,3.85,4.05,MSFT201120P00165000,"November 20, 2020","1,999",2020-08-10 11:34AM EDT,2,put,+0.50,165.00,+14.93%
4.70,4.73,4.90,MSFT201120P00170000,"November 20, 2020","1,739",2020-08-10 11:31AM EDT,40,put,+0.63,170.00,+15.37%
5.70,5.80,5.90,MSFT201120P00175000,"November 20, 2020","1,857",2020-08-10 11:46AM EDT,5,put,+0.77,175.00,+15.31%
6.80,6.90,7.10,MSFT201120P00180000,"November 20, 2020","2,787",2020-08-10 11:17AM EDT,240,put,+0.82,180.00,+13.49%
8.25,8.10,8.50,MSFT201120P00185000,"November 20, 2020","2,732",2020-08-10 10:45AM EDT,74,put,+1.60,185.00,+24.62%
9.65,9.45,10.10,MSFT201120P00190000,"November 20, 2020","1,458",2020-08-10 10:41AM EDT,10,put,+0.72,190.00,+8.25%
11.55,11.25,11.90,MSFT201120P00195000,"November 20, 2020","2,523",2020-08-10 10:18AM EDT,20,put,+1.07,195.00,+10.51%
27.75,28.90,28.25,MSFT201218C00190000,"December 18, 2020","6,114",2020-08-10 10:40AM EDT,14,call,-3.10,190.00,-9.69%
24.55,24.55,25.15,MSFT201218C00195000,"December 18, 2020","2,464",2020-08-10 9:53AM EDT,12,call,-3.10,195.00,-11.21%
21.85,22.23,22.25,MSFT201218C00200000,"December 18, 2020","4,305",2020-08-10 11:40AM EDT,47,call,-3.22,200.00,-12.65%
19.05,19.60,19.60,MSFT201218C00205000,"December 18, 2020",18,2020-08-10 11:18AM EDT,10,call,-2.26,205.00,-10.34%
16.80,16.95,17.05,MSFT201218C00210000,"December 18, 2020","3,568",2020-08-10 11:25AM EDT,135,call,-3.00,210.00,-15.04%
14.25,14.93,14.85,MSFT201218C00215000,"December 18, 2020",99,2020-08-10 11:29AM EDT,"1,543",call,-2.47,215.00,-14.20%
12.50,12.75,12.75,MSFT201218C00220000,"December 18, 2020","4,257",2020-08-10 11:45AM EDT,147,call,-2.55,220.00,-16.67%
10.65,10.90,11.00,MSFT201218C00225000,"December 18, 2020",61,2020-08-10 11:45AM EDT,6,call,-1.95,225.00,-15.18%
0.04,0.14,0.19,MSFT201016P00105000,"October 16, 2020",646,2020-08-10 9:37AM EDT,1,put,+0.02,105.00,+16.67%
0.10,0.12,0.21,MSFT201016P00110000,"October 16, 2020",531,2020-08-06 10:13AM EDT,1,put,0.00,110.00,-
0.12,0.16,0.23,MSFT201016P00115000,"October 16, 2020",258,2020-08-05 10:58AM EDT,20,put,0.00,115.00,-
0.15,0.22,0.29,MSFT201016P00120000,"October 16, 2020","2,822",2020-08-05 12:49PM EDT,10,put,+0.03,120.00,+15.79%
0.24,0.26,0.32,MSFT201016P00125000,"October 16, 2020","1,142",2020-08-04 2:34PM EDT,10,put,+0.03,125.00,+13.04%
0.28,0.27,0.39,MSFT201016P00130000,"October 16, 2020","4,519",2020-08-07 11:49AM EDT,1,put,0.00,130.00,-
0.37,0.40,0.48,MSFT201016P00135000,"October 16, 2020","1,827",2020-08-10 9:51AM EDT,1,put,+0.03,135.00,+8.11%
0.48,0.44,0.58,MSFT201016P00140000,"October 16, 2020","2,267",2020-08-07 3:47PM EDT,1,put,0.00,140.00,-
0.62,0.62,0.73,MSFT201016P00145000,"October 16, 2020","2,843",2020-08-07 1:29PM EDT,4,put,+0.03,145.00,+5.08%
0.82,0.86,0.89,MSFT201016P00150000,"October 16, 2020","8,939",2020-08-10 10:44AM EDT,22,put,+0.10,150.00,+13.16%
141.85,147.12,142.55,MSFT200918C00065000,"September 18, 2020",2,2020-08-06 9:51AM EDT,2,call,0.00,65.00,-
137.00,142.64,137.80,MSFT200918C00070000,"September 18, 2020",3,2020-08-03 10:24AM EDT,1,call,0.00,70.00,-
131.60,132.95,132.65,MSFT200918C00075000,"September 18, 2020",10,2020-07-20 12:27PM EDT,4,call,0.00,75.00,-
120.80,119.55,122.10,MSFT200918C00080000,"September 18, 2020",18,2020-06-26 9:31AM EDT,1,call,0.00,80.00,-
122.00,126.95,122.55,MSFT200918C00085000,"September 18, 2020",14,2020-08-04 3:43PM EDT,1,call,0.00,85.00,-
116.70,113.39,117.65,MSFT200918C00090000,"September 18, 2020",5,2020-07-30 12:56PM EDT,2,call,0.00,90.00,-
0.00,89.60,0.00,MSFT200918C00095000,"September 18, 2020",0,2020-07-09 4:57PM EDT,220,call,0.00,95.00,-
107.00,115.80,107.80,MSFT200918C00100000,"September 18, 2020",117,2020-08-06 3:41PM EDT,2,call,0.00,100.00,-
101.80,105.10,102.70,MSFT200918C00105000,"September 18, 2020",36,2020-07-22 1:06PM EDT,10,call,0.00,105.00,-
3.20,3.30,3.35,MSFT210115C00270000,"January 15, 2021","5,101",2020-08-10 11:26AM EDT,439,call,-0.70,270.00,-17.50%
2.40,2.42,2.50,MSFT210115C00280000,"January 15, 2021","9,956",2020-08-10 11:43AM EDT,676,call,-0.55,280.00,-18.52%
0.03,0.06,0.08,MSFT210115P00050000,"January 15, 2021","4,139",2020-08-10 9:30AM EDT,5,put,+0.02,50.00,+50.00%
0.03,0.04,0.06,MSFT210115P00055000,"January 15, 2021","1,795",2020-08-06 12:36PM EDT,1,put,0.00,55.00,-
0.02,0.10,0.08,MSFT210115P00060000,"January 15, 2021","1,445",2020-08-07 3:54PM EDT,32,put,0.00,60.00,-
0.03,0.09,0.15,MSFT210115P00065000,"January 15, 2021","1,825",2020-07-31 3:50PM EDT,4,put,0.00,65.00,-
0.06,0.10,0.20,MSFT210115P00070000,"January 15, 2021","2,266",2020-08-04 2:14PM EDT,1,put,0.00,70.00,-
21.65,22.10,22.15,MSFT210319C00210000,"March 19, 2021","3,762",2020-08-10 11:11AM EDT,33,call,-2.79,210.00,-11.21%
19.35,20.20,19.85,MSFT210319C00215000,"March 19, 2021",37,2020-08-10 9:32AM EDT,8,call,-2.20,215.00,-9.82%
17.25,17.65,17.75,MSFT210319C00220000,"March 19, 2021","2,366",2020-08-10 11:45AM EDT,65,call,-2.35,220.00,-11.75%
15.40,15.82,15.95,MSFT210319C00225000,"March 19, 2021",11,2020-08-10 11:44AM EDT,13,call,-2.10,225.00,-11.72%
13.85,13.60,14.15,MSFT210319C00230000,"March 19, 2021","2,763",2020-08-10 10:42AM EDT,66,call,-2.15,230.00,-13.65%
12.25,13.50,12.65,MSFT210319C00235000,"March 19, 2021",15,2020-08-07 3:58PM EDT,1,call,-1.05,235.00,-7.22%
10.75,11.10,11.20,MSFT210319C00240000,"March 19, 2021","2,461",2020-08-10 11:44AM EDT,25,call,-1.65,240.00,-12.94%
4.15,4.20,4.35,MSFT200925P00190000,"September 25, 2020",8,2020-08-10 11:42AM EDT,51,put,+0.64,190.00,+17.98%
4.75,4.81,5.10,MSFT200925P00192500,"September 25, 2020",8,2020-08-07 3:23PM EDT,4,put,+1.01,192.50,+26.58%
5.45,5.63,5.95,MSFT200925P00195000,"September 25, 2020",14,2020-08-07 3:49PM EDT,5,put,+1.23,195.00,+27.95%
6.20,6.05,6.60,MSFT200925P00197500,"September 25, 2020",16,2020-08-10 11:33AM EDT,13,put,+0.85,197.50,+16.35%
7.15,7.36,7.55,MSFT200925P00200000,"September 25, 2020",35,2020-08-10 11:34AM EDT,8,put,+1.35,200.00,+22.46%
